dataset,track_id,condition,snr_db,accomp,detector,precision,recall,f_measure,n_ref,n_est
vocadito,28,separated,5.0,Enda Reilly - Cur An Long Ag Seol,spectral_flux,0.46153846153846156,0.6818181818181818,0.5504587155963303,44,65
vocadito,28,separated,5.0,Enda Reilly - Cur An Long Ag Seol,superflux,0.5192307692307693,0.6136363636363636,0.5625,44,52
vocadito,28,separated,5.0,Enda Reilly - Cur An Long Ag Seol,madmom_cnn,0.7435897435897436,0.6590909090909091,0.6987951807228915,44,39
vocadito,29,clean,,The Districts - Vermont,spectral_flux,0.40350877192982454,0.6388888888888888,0.49462365591397844,36,57
vocadito,29,clean,,The Districts - Vermont,superflux,0.4716981132075472,0.6944444444444444,0.5617977528089889,36,53
vocadito,29,clean,,The Districts - Vermont,madmom_cnn,0.6818181818181818,0.8333333333333334,0.7499999999999999,36,44
vocadito,29,mix,-5.0,The Districts - Vermont,spectral_flux,0.18681318681318682,0.4722222222222222,0.2677165354330709,36,91
vocadito,29,mix,-5.0,The Districts - Vermont,superflux,0.22727272727272727,0.4166666666666667,0.29411764705882354,36,66
vocadito,29,mix,-5.0,The Districts - Vermont,madmom_cnn,0.3898305084745763,0.6388888888888888,0.4842105263157894,36,59
vocadito,29,separated,-5.0,The Districts - Vermont,spectral_flux,0.2807017543859649,0.8888888888888888,0.4266666666666667,36,114
vocadito,29,separated,-5.0,The Districts - Vermont,superflux,0.43283582089552236,0.8055555555555556,0.5631067961165048,36,67
vocadito,29,separated,-5.0,The Districts - Vermont,madmom_cnn,0.6842105263157895,0.7222222222222222,0.7027027027027027,36,38
vocadito,29,mix,0.0,The Districts - Vermont,spectral_flux,0.21649484536082475,0.5833333333333334,0.31578947368421056,36,97
vocadito,29,mix,0.0,The Districts - Vermont,superflux,0.2894736842105263,0.6111111111111112,0.3928571428571429,36,76
vocadito,29,mix,0.0,The Districts - Vermont,madmom_cnn,0.46875,0.8333333333333334,0.6,36,64
vocadito,29,separated,0.0,The Districts - Vermont,spectral_flux,0.3780487804878049,0.8611111111111112,0.5254237288135594,36,82
vocadito,29,separated,0.0,The Districts - Vermont,superflux,0.5686274509803921,0.8055555555555556,0.6666666666666667,36,51
vocadito,29,separated,0.0,The Districts - Vermont,madmom_cnn,0.6842105263157895,0.7222222222222222,0.7027027027027027,36,38
vocadito,29,mix,5.0,The Districts - Vermont,spectral_flux,0.2358490566037736,0.6944444444444444,0.35211267605633806,36,106
vocadito,29,mix,5.0,The Districts - Vermont,superflux,0.3146067415730337,0.7777777777777778,0.44799999999999995,36,89
vocadito,29,mix,5.0,The Districts - Vermont,madmom_cnn,0.5490196078431373,0.7777777777777778,0.6436781609195402,36,51
vocadito,29,separated,5.0,The Districts - Vermont,spectral_flux,0.4576271186440678,0.75,0.5684210526315788,36,59
vocadito,29,separated,5.0,The Districts - Vermont,superflux,0.5416666666666666,0.7222222222222222,0.619047619047619,36,48
vocadito,29,separated,5.0,The Districts - Vermont,madmom_cnn,0.717948717948718,0.7777777777777778,0.7466666666666666,36,39
vocadito,3,clean,,Punkdisco - Oral Hygiene,spectral_flux,0.5714285714285714,0.7058823529411765,0.6315789473684211,51,63
vocadito,3,clean,,Punkdisco - Oral Hygiene,superflux,0.5238095238095238,0.6470588235294118,0.5789473684210527,51,63
vocadito,3,clean,,Punkdisco - Oral Hygiene,madmom_cnn,0.7068965517241379,0.803921568627451,0.7522935779816514,51,58
vocadito,3,mix,-5.0,Punkdisco - Oral Hygiene,spectral_flux,0.192,0.47058823529411764,0.2727272727272727,51,125
vocadito,3,mix,-5.0,Punkdisco - Oral Hygiene,superflux,0.23529411764705882,0.47058823529411764,0.3137254901960785,51,102
vocadito,3,mix,-5.0,Punkdisco - Oral Hygiene,madmom_cnn,0.2905982905982906,0.6666666666666666,0.4047619047619048,51,117
vocadito,3,separated,-5.0,Punkdisco - Oral Hygiene,spectral_flux,0.3761467889908257,0.803921568627451,0.5125000000000001,51,109
vocadito,3,separated,-5.0,Punkdisco - Oral Hygiene,superflux,0.4875,0.7647058823529411,0.5954198473282442,51,80
vocadito,3,separated,-5.0,Punkdisco - Oral Hygiene,madmom_cnn,0.75,0.7058823529411765,0.7272727272727272,51,48
vocadito,3,mix,0.0,Punkdisco - Oral Hygiene,spectral_flux,0.22900763358778625,0.5882352941176471,0.3296703296703296,51,131
vocadito,3,mix,0.0,Punkdisco - Oral Hygiene,superflux,0.27184466019417475,0.5490196078431373,0.3636363636363636,51,103
vocadito,3,mix,0.0,Punkdisco - Oral Hygiene,madmom_cnn,0.3211009174311927,0.6862745098039216,0.4375,51,109
vocadito,3,separated,0.0,Punkdisco - Oral Hygiene,spectral_flux,0.45977011494252873,0.7843137254901961,0.5797101449275363,51,87
vocadito,3,separated,0.0,Punkdisco - Oral Hygiene,superflux,0.5333333333333333,0.7843137254901961,0.634920634920635,51,75
vocadito,3,separated,0.0,Punkdisco - Oral Hygiene,madmom_cnn,0.7755102040816326,0.7450980392156863,0.76,51,49
vocadito,3,mix,5.0,Punkdisco - Oral Hygiene,spectral_flux,0.27419354838709675,0.6666666666666666,0.38857142857142857,51,124
vocadito,3,mix,5.0,Punkdisco - Oral Hygiene,superflux,0.2815533980582524,0.5686274509803921,0.3766233766233766,51,103
vocadito,3,mix,5.0,Punkdisco - Oral Hygiene,madmom_cnn,0.37373737373737376,0.7254901960784313,0.4933333333333333,51,99
vocadito,3,separated,5.0,Punkdisco - Oral Hygiene,spectral_flux,0.5063291139240507,0.7843137254901961,0.6153846153846154,51,79
vocadito,3,separated,5.0,Punkdisco - Oral Hygiene,superflux,0.5555555555555556,0.7843137254901961,0.6504065040650406,51,72
vocadito,3,separated,5.0,Punkdisco - Oral Hygiene,madmom_cnn,0.76,0.7450980392156863,0.7524752475247525,51,50
vocadito,30,clean,,A Classic Education - NightOwl,spectral_flux,0.6923076923076923,0.6206896551724138,0.6545454545454545,58,52
vocadito,30,clean,,A Classic Education - NightOwl,superflux,0.7083333333333334,0.5862068965517241,0.6415094339622641,58,48
vocadito,30,clean,,A Classic Education - NightOwl,madmom_cnn,0.711864406779661,0.7241379310344828,0.717948717948718,58,59
vocadito,30,mix,-5.0,A Classic Education - NightOwl,spectral_flux,0.55,0.5689655172413793,0.5593220338983051,58,60
vocadito,30,mix,-5.0,A Classic Education - NightOwl,superflux,0.5833333333333334,0.4827586206896552,0.5283018867924529,58,48
vocadito,30,mix,-5.0,A Classic Education - NightOwl,madmom_cnn,0.6274509803921569,0.5517241379310345,0.5871559633027523,58,51
vocadito,30,separated,-5.0,A Classic Education - NightOwl,spectral_flux,0.6666666666666666,0.6896551724137931,0.6779661016949153,58,60
vocadito,30,separated,-5.0,A Classic Education - NightOwl,superflux,0.7555555555555555,0.5862068965517241,0.6601941747572815,58,45
vocadito,30,separated,-5.0,A Classic Education - NightOwl,madmom_cnn,0.8536585365853658,0.603448275862069,0.7070707070707071,58,41
vocadito,30,mix,0.0,A Classic Education - NightOwl,spectral_flux,0.546875,0.603448275862069,0.5737704918032787,58,64
vocadito,30,mix,0.0,A Classic Education - NightOwl,superflux,0.5740740740740741,0.5344827586206896,0.5535714285714285,58,54
vocadito,30,mix,0.0,A Classic Education - NightOwl,madmom_cnn,0.6545454545454545,0.6206896551724138,0.6371681415929203,58,55
vocadito,30,separated,0.0,A Classic Education - NightOwl,spectral_flux,0.7222222222222222,0.6724137931034483,0.6964285714285714,58,54
vocadito,30,separated,0.0,A Classic Education - NightOwl,superflux,0.7608695652173914,0.603448275862069,0.673076923076923,58,46
vocadito,30,separated,0.0,A Classic Education - NightOwl,madmom_cnn,0.8,0.6896551724137931,0.7407407407407408,58,50
vocadito,30,mix,5.0,A Classic Education - NightOwl,spectral_flux,0.6190476190476191,0.6724137931034483,0.6446280991735537,58,63
vocadito,30,mix,5.0,A Classic Education - NightOwl,superflux,0.6226415094339622,0.5689655172413793,0.5945945945945946,58,53
vocadito,30,mix,5.0,A Classic Education - NightOwl,madmom_cnn,0.6551724137931034,0.6551724137931034,0.6551724137931034,58,58
vocadito,30,separated,5.0,A Classic Education - NightOwl,spectral_flux,0.6842105263157895,0.6724137931034483,0.6782608695652174,58,57
vocadito,30,separated,5.0,A Classic Education - NightOwl,superflux,0.6862745098039216,0.603448275862069,0.6422018348623854,58,51
vocadito,30,separated,5.0,A Classic Education - NightOwl,madmom_cnn,0.7735849056603774,0.7068965517241379,0.7387387387387387,58,53
vocadito,31,clean,,James Elder & Mark M Thompson - The English Actor,spectral_flux,0.5079365079365079,0.6808510638297872,0.5818181818181817,47,63
vocadito,31,clean,,James Elder & Mark M Thompson - The English Actor,superflux,0.5686274509803921,0.6170212765957447,0.5918367346938775,47,51
vocadito,31,clean,,James Elder & Mark M Thompson - The English Actor,madmom_cnn,0.5671641791044776,0.8085106382978723,0.6666666666666666,47,67
vocadito,31,mix,-5.0,James Elder & Mark M Thompson - The English Actor,spectral_flux,0.24719101123595505,0.46808510638297873,0.3235294117647059,47,89
vocadito,31,mix,-5.0,James Elder & Mark M Thompson - The English Actor,superflux,0.27058823529411763,0.48936170212765956,0.3484848484848485,47,85
vocadito,31,mix,-5.0,James Elder & Mark M Thompson - The English Actor,madmom_cnn,0.3563218390804598,0.6595744680851063,0.46268656716417916,47,87
vocadito,31,separated,-5.0,James Elder & Mark M Thompson - The English Actor,spectral_flux,0.5362318840579711,0.7872340425531915,0.6379310344827587,47,69
vocadito,31,separated,-5.0,James Elder & Mark M Thompson - The English Actor,superflux,0.6037735849056604,0.6808510638297872,0.64,47,53
vocadito,31,separated,-5.0,James Elder & Mark M Thompson - The English Actor,madmom_cnn,0.7560975609756098,0.6595744680851063,0.7045454545454545,47,41
vocadito,31,mix,0.0,James Elder & Mark M Thompson - The English Actor,spectral_flux,0.2872340425531915,0.574468085106383,0.3829787234042553,47,94
vocadito,31,mix,0.0,James Elder & Mark M Thompson - The English Actor,superflux,0.2891566265060241,0.5106382978723404,0.36923076923076925,47,83
vocadito,31,mix,0.0,James Elder & Mark M Thompson - The English Actor,madmom_cnn,0.3626373626373626,0.7021276595744681,0.47826086956521735,47,91
vocadito,31,separated,0.0,James Elder & Mark M Thompson - The English Actor,spectral_flux,0.4868421052631579,0.7872340425531915,0.6016260162601627,47,76
vocadito,31,separated,0.0,James Elder & Mark M Thompson - The English Actor,superflux,0.6140350877192983,0.7446808510638298,0.673076923076923,47,57
vocadito,31,separated,0.0,James Elder & Mark M Thompson - The English Actor,madmom_cnn,0.75,0.7659574468085106,0.7578947368421053,47,48
vocadito,31,mix,5.0,James Elder & Mark M Thompson - The English Actor,spectral_flux,0.30612244897959184,0.6382978723404256,0.41379310344827586,47,98
vocadito,31,mix,5.0,James Elder & Mark M Thompson - The English Actor,superflux,0.3333333333333333,0.6382978723404256,0.43795620437956206,47,90
vocadito,31,mix,5.0,James Elder & Mark M Thompson - The English Actor,madmom_cnn,0.3695652173913043,0.723404255319149,0.4892086330935252,47,92
vocadito,31,separated,5.0,James Elder & Mark M Thompson - The English Actor,spectral_flux,0.5211267605633803,0.7872340425531915,0.6271186440677966,47,71
vocadito,31,separated,5.0,James Elder & Mark M Thompson - The English Actor,superflux,0.5740740740740741,0.6595744680851063,0.613861386138614,47,54
vocadito,31,separated,5.0,James Elder & Mark M Thompson - The English Actor,madmom_cnn,0.74,0.7872340425531915,0.7628865979381443,47,50
vocadito,32,clean,,The Mountaineering Club - Mallory,spectral_flux,0.4036697247706422,0.7719298245614035,0.5301204819277108,57,109
vocadito,32,clean,,The Mountaineering Club - Mallory,superflux,0.4431818181818182,0.6842105263157895,0.5379310344827586,57,88
vocadito,32,clean,,The Mountaineering Club - Mallory,madmom_cnn,0.6949152542372882,0.7192982456140351,0.706896551724138,57,59
vocadito,32,mix,-5.0,The Mountaineering Club - Mallory,spectral_flux,0.21354166666666666,0.7192982456140351,0.32931726907630526,57,192
vocadito,32,mix,-5.0,The Mountaineering Club - Mallory,superflux,0.20765027322404372,0.6666666666666666,0.31666666666666665,57,183
vocadito,32,mix,-5.0,The Mountaineering Club - Mallory,madmom_cnn,0.22857142857142856,0.8421052631578947,0.35955056179775274,57,210
vocadito,32,separated,-5.0,The Mountaineering Club - Mallory,spectral_flux,0.27624309392265195,0.8771929824561403,0.42016806722689076,57,181
vocadito,32,separated,-5.0,The Mountaineering Club - Mallory,superflux,0.2875,0.8070175438596491,0.423963133640553,57,160
vocadito,32,separated,-5.0,The Mountaineering Club - Mallory,madmom_cnn,0.582089552238806,0.6842105263157895,0.6290322580645161,57,67
vocadito,32,mix,0.0,The Mountaineering Club - Mallory,spectral_flux,0.21875,0.7368421052631579,0.3373493975903615,57,192
vocadito,32,mix,0.0,The Mountaineering Club - Mallory,superflux,0.21390374331550802,0.7017543859649122,0.32786885245901637,57,187
vocadito,32,mix,0.0,The Mountaineering Club - Mallory,madmom_cnn,0.2524271844660194,0.9122807017543859,0.3954372623574144,57,206
vocadito,32,separated,0.0,The Mountaineering Club - Mallory,spectral_flux,0.3161290322580645,0.8596491228070176,0.4622641509433962,57,155
vocadito,32,separated,0.0,The Mountaineering Club - Mallory,superflux,0.35074626865671643,0.8245614035087719,0.4921465968586388,57,134
vocadito,32,separated,0.0,The Mountaineering Club - Mallory,madmom_cnn,0.7321428571428571,0.7192982456140351,0.7256637168141592,57,56
vocadito,32,mix,5.0,The Mountaineering Club - Mallory,spectral_flux,0.24120603015075376,0.8421052631578947,0.375,57,199
vocadito,32,mix,5.0,The Mountaineering Club - Mallory,superflux,0.2356020942408377,0.7894736842105263,0.3629032258064516,57,191
vocadito,32,mix,5.0,The Mountaineering Club - Mallory,madmom_cnn,0.26288659793814434,0.8947368421052632,0.4063745019920319,57,194
vocadito,32,separated,5.0,The Mountaineering Club - Mallory,spectral_flux,0.384,0.8421052631578947,0.5274725274725276,57,125
vocadito,32,separated,5.0,The Mountaineering Club - Mallory,superflux,0.4421052631578947,0.7368421052631579,0.5526315789473685,57,95
vocadito,32,separated,5.0,The Mountaineering Club - Mallory,madmom_cnn,0.7777777777777778,0.7368421052631579,0.7567567567567567,57,54
vocadito,33,clean,,Mu - Too Bright,spectral_flux,0.49514563106796117,0.6375,0.5573770491803278,80,103
vocadito,33,clean,,Mu - Too Bright,superflux,0.49,0.6125,0.5444444444444445,80,100
vocadito,33,clean,,Mu - Too Bright,madmom_cnn,0.6086956521739131,0.7,0.6511627906976744,80,92
vocadito,33,mix,-5.0,Mu - Too Bright,spectral_flux,0.2810810810810811,0.65,0.39245283018867927,80,185
vocadito,33,mix,-5.0,Mu - Too Bright,superflux,0.2619047619047619,0.55,0.3548387096774194,80,168
vocadito,33,mix,-5.0,Mu - Too Bright,madmom_cnn,0.30288461538461536,0.7875,0.4375,80,208
vocadito,33,separated,-5.0,Mu - Too Bright,spectral_flux,0.4,0.675,0.5023255813953488,80,135
vocadito,33,separated,-5.0,Mu - Too Bright,superflux,0.43103448275862066,0.625,0.5102040816326531,80,116
vocadito,33,separated,-5.0,Mu - Too Bright,madmom_cnn,0.6105263157894737,0.725,0.6628571428571429,80,95
vocadito,33,mix,0.0,Mu - Too Bright,spectral_flux,0.3005181347150259,0.725,0.4249084249084249,80,193
vocadito,33,mix,0.0,Mu - Too Bright,superflux,0.29545454545454547,0.65,0.40625,80,176
vocadito,33,mix,0.0,Mu - Too Bright,madmom_cnn,0.3333333333333333,0.825,0.4748201438848921,80,198
vocadito,33,separated,0.0,Mu - Too Bright,spectral_flux,0.4435483870967742,0.6875,0.5392156862745098,80,124
vocadito,33,separated,0.0,Mu - Too Bright,superflux,0.45871559633027525,0.625,0.5291005291005292,80,109
vocadito,33,separated,0.0,Mu - Too Bright,madmom_cnn,0.6588235294117647,0.7,0.6787878787878787,80,85
vocadito,33,mix,5.0,Mu - Too Bright,spectral_flux,0.296875,0.7125,0.41911764705882354,80,192
vocadito,33,mix,5.0,Mu - Too Bright,superflux,0.29213483146067415,0.65,0.4031007751937985,80,178
vocadito,33,mix,5.0,Mu - Too Bright,madmom_cnn,0.3385416666666667,0.8125,0.47794117647058826,80,192
vocadito,33,separated,5.0,Mu - Too Bright,spectral_flux,0.4830508474576271,0.7125,0.5757575757575758,80,118
vocadito,33,separated,5.0,Mu - Too Bright,superflux,0.4811320754716981,0.6375,0.5483870967741935,80,106
vocadito,33,separated,5.0,Mu - Too Bright,madmom_cnn,0.6785714285714286,0.7125,0.6951219512195121,80,84
vocadito,34,clean,,ANiMAL - Rockshow,spectral_flux,0.6185567010309279,0.6741573033707865,0.6451612903225807,89,97
vocadito,34,clean,,ANiMAL - Rockshow,superflux,0.6236559139784946,0.651685393258427,0.6373626373626373,89,93
vocadito,34,clean,,ANiMAL - Rockshow,madmom_cnn,0.6138613861386139,0.6966292134831461,0.6526315789473685,89,101
vocadito,34,mix,-5.0,ANiMAL - Rockshow,spectral_flux,0.27918781725888325,0.6179775280898876,0.3846153846153846,89,197
vocadito,34,mix,-5.0,ANiMAL - Rockshow,superflux,0.2896551724137931,0.47191011235955055,0.35897435897435903,89,145
vocadito,34,mix,-5.0,ANiMAL - Rockshow,madmom_cnn,0.3121951219512195,0.7191011235955056,0.43537414965986393,89,205
vocadito,34,separated,-5.0,ANiMAL - Rockshow,spectral_flux,0.34868421052631576,0.5955056179775281,0.43983402489626555,89,152
vocadito,34,separated,-5.0,ANiMAL - Rockshow,superflux,0.44,0.6179775280898876,0.5140186915887851,89,125
vocadito,34,separated,-5.0,ANiMAL - Rockshow,madmom_cnn,0.5643564356435643,0.6404494382022472,0.6,89,101
vocadito,34,mix,0.0,ANiMAL - Rockshow,spectral_flux,0.2931937172774869,0.6292134831460674,0.39999999999999997,89,191
vocadito,34,mix,0.0,ANiMAL - Rockshow,superflux,0.3129251700680272,0.5168539325842697,0.3898305084745763,89,147
vocadito,34,mix,0.0,ANiMAL - Rockshow,madmom_cnn,0.3317757009345794,0.797752808988764,0.46864686468646866,89,214
vocadito,34,separated,0.0,ANiMAL - Rockshow,spectral_flux,0.4827586206896552,0.6292134831460674,0.5463414634146342,89,116
vocadito,34,separated,0.0,ANiMAL - Rockshow,superflux,0.5196078431372549,0.5955056179775281,0.5549738219895288,89,102
vocadito,34,separated,0.0,ANiMAL - Rockshow,madmom_cnn,0.61,0.6853932584269663,0.6455026455026455,89,100
vocadito,34,mix,5.0,ANiMAL - Rockshow,spectral_flux,0.32978723404255317,0.6966292134831461,0.447653429602888,89,188
vocadito,34,mix,5.0,ANiMAL - Rockshow,superflux,0.33774834437086093,0.5730337078651685,0.425,89,151
vocadito,34,mix,5.0,ANiMAL - Rockshow,madmom_cnn,0.36585365853658536,0.8426966292134831,0.5102040816326531,89,205
vocadito,34,separated,5.0,ANiMAL - Rockshow,spectral_flux,0.5137614678899083,0.6292134831460674,0.5656565656565657,89,109
vocadito,34,separated,5.0,ANiMAL - Rockshow,superflux,0.5656565656565656,0.6292134831460674,0.5957446808510638,89,99
vocadito,34,separated,5.0,ANiMAL - Rockshow,madmom_cnn,0.6262626262626263,0.6966292134831461,0.6595744680851064,89,99
vocadito,35,clean,,Speak Softly - Like Horses,spectral_flux,0.5625,0.4864864864864865,0.5217391304347827,37,32
vocadito,35,clean,,Speak Softly - Like Horses,superflux,0.4166666666666667,0.40540540540540543,0.4109589041095891,37,36
vocadito,35,clean,,Speak Softly - Like Horses,madmom_cnn,0.6111111111111112,0.5945945945945946,0.6027397260273972,37,36
vocadito,35,mix,-5.0,Speak Softly - Like Horses,spectral_flux,0.23255813953488372,0.5405405405405406,0.3252032520325203,37,86
vocadito,35,mix,-5.0,Speak Softly - Like Horses,superflux,0.2345679012345679,0.5135135135135135,0.3220338983050847,37,81
vocadito,35,mix,-5.0,Speak Softly - Like Horses,madmom_cnn,0.2765957446808511,0.7027027027027027,0.39694656488549623,37,94
vocadito,35,separated,-5.0,Speak Softly - Like Horses,spectral_flux,0.3291139240506329,0.7027027027027027,0.4482758620689656,37,79
vocadito,35,separated,-5.0,Speak Softly - Like Horses,superflux,0.2835820895522388,0.5135135135135135,0.3653846153846153,37,67
vocadito,35,separated,-5.0,Speak Softly - Like Horses,madmom_cnn,0.5333333333333333,0.6486486486486487,0.5853658536585367,37,45
vocadito,35,mix,0.0,Speak Softly - Like Horses,spectral_flux,0.23863636363636365,0.5675675675675675,0.33599999999999997,37,88
vocadito,35,mix,0.0,Speak Softly - Like Horses,superflux,0.27058823529411763,0.6216216216216216,0.37704918032786877,37,85
vocadito,35,mix,0.0,Speak Softly - Like Horses,madmom_cnn,0.3023255813953488,0.7027027027027027,0.4227642276422764,37,86
vocadito,35,separated,0.0,Speak Softly - Like Horses,spectral_flux,0.4897959183673469,0.6486486486486487,0.5581395348837208,37,49
vocadito,35,separated,0.0,Speak Softly - Like Horses,superflux,0.4444444444444444,0.5405405405405406,0.4878048780487805,37,45
vocadito,35,separated,0.0,Speak Softly - Like Horses,madmom_cnn,0.5897435897435898,0.6216216216216216,0.6052631578947368,37,39
vocadito,35,mix,5.0,Speak Softly - Like Horses,spectral_flux,0.2826086956521739,0.7027027027027027,0.40310077519379844,37,92
vocadito,35,mix,5.0,Speak Softly - Like Horses,superflux,0.27380952380952384,0.6216216216216216,0.38016528925619836,37,84
vocadito,35,mix,5.0,Speak Softly - Like Horses,madmom_cnn,0.2976190476190476,0.6756756756756757,0.4132231404958677,37,84
vocadito,35,separated,5.0,Speak Softly - Like Horses,spectral_flux,0.59375,0.5135135135135135,0.5507246376811593,37,32
vocadito,35,separated,5.0,Speak Softly - Like Horses,superflux,0.4594594594594595,0.4594594594594595,0.4594594594594595,37,37
vocadito,35,separated,5.0,Speak Softly - Like Horses,madmom_cnn,0.6111111111111112,0.5945945945945946,0.6027397260273972,37,36
vocadito,36,clean,,Skelpolu - Human Mistakes,spectral_flux,0.5,0.746268656716418,0.5988023952095809,67,100
vocadito,36,clean,,Skelpolu - Human Mistakes,superflux,0.5555555555555556,0.746268656716418,0.6369426751592356,67,90
vocadito,36,clean,,Skelpolu - Human Mistakes,madmom_cnn,0.5975609756097561,0.7313432835820896,0.6577181208053691,67,82
vocadito,36,mix,-5.0,Skelpolu - Human Mistakes,spectral_flux,0.3023255813953488,0.7761194029850746,0.4351464435146443,67,172
vocadito,36,mix,-5.0,Skelpolu - Human Mistakes,superflux,0.281437125748503,0.7014925373134329,0.4017094017094017,67,167
vocadito,36,mix,-5.0,Skelpolu - Human Mistakes,madmom_cnn,0.27450980392156865,0.835820895522388,0.41328413284132837,67,204
vocadito,36,separated,-5.0,Skelpolu - Human Mistakes,spectral_flux,0.4132231404958678,0.746268656716418,0.5319148936170213,67,121
vocadito,36,separated,-5.0,Skelpolu - Human Mistakes,superflux,0.5104166666666666,0.7313432835820896,0.6012269938650306,67,96
vocadito,36,separated,-5.0,Skelpolu - Human Mistakes,madmom_cnn,0.6219512195121951,0.7611940298507462,0.6845637583892618,67,82
vocadito,36,mix,0.0,Skelpolu - Human Mistakes,spectral_flux,0.3,0.8059701492537313,0.43724696356275305,67,180
vocadito,36,mix,0.0,Skelpolu - Human Mistakes,superflux,0.28160919540229884,0.7313432835820896,0.40663900414937754,67,174
vocadito,36,mix,0.0,Skelpolu - Human Mistakes,madmom_cnn,0.2871287128712871,0.8656716417910447,0.4312267657992565,67,202
vocadito,36,separated,0.0,Skelpolu - Human Mistakes,spectral_flux,0.4752475247524752,0.7164179104477612,0.5714285714285715,67,101
vocadito,36,separated,0.0,Skelpolu - Human Mistakes,superflux,0.5434782608695652,0.746268656716418,0.6289308176100628,67,92
vocadito,36,separated,0.0,Skelpolu - Human Mistakes,madmom_cnn,0.5949367088607594,0.7014925373134329,0.6438356164383561,67,79
vocadito,36,mix,5.0,Skelpolu - Human Mistakes,spectral_flux,0.31891891891891894,0.8805970149253731,0.4682539682539683,67,185
vocadito,36,mix,5.0,Skelpolu - Human Mistakes,superflux,0.30434782608695654,0.835820895522388,0.4462151394422311,67,184
vocadito,36,mix,5.0,Skelpolu - Human Mistakes,madmom_cnn,0.3072916666666667,0.8805970149253731,0.4555984555984557,67,192
vocadito,36,separated,5.0,Skelpolu - Human Mistakes,spectral_flux,0.5212765957446809,0.7313432835820896,0.6086956521739131,67,94
vocadito,36,separated,5.0,Skelpolu - Human Mistakes,superflux,0.5632183908045977,0.7313432835820896,0.6363636363636364,67,87
vocadito,36,separated,5.0,Skelpolu - Human Mistakes,madmom_cnn,0.5875,0.7014925373134329,0.6394557823129252,67,80
vocadito,37,clean,,The Long Wait - Back Home To Blue,spectral_flux,0.4411764705882353,0.5882352941176471,0.5042016806722689,51,68
vocadito,37,clean,,The Long Wait - Back Home To Blue,superflux,0.4642857142857143,0.5098039215686274,0.48598130841121495,51,56
vocadito,37,clean,,The Long Wait - Back Home To Blue,madmom_cnn,0.5961538461538461,0.6078431372549019,0.6019417475728156,51,52
vocadito,37,mix,-5.0,The Long Wait - Back Home To Blue,spectral_flux,0.15021459227467812,0.6862745098039216,0.2464788732394366,51,233
vocadito,37,mix,-5.0,The Long Wait - Back Home To Blue,superflux,0.15346534653465346,0.6078431372549019,0.24505928853754938,51,202
vocadito,37,mix,-5.0,The Long Wait - Back Home To Blue,madmom_cnn,0.16666666666666666,0.6274509803921569,0.2633744855967078,51,192
vocadito,37,separated,-5.0,The Long Wait - Back Home To Blue,spectral_flux,0.3333333333333333,0.5490196078431373,0.41481481481481486,51,84
vocadito,37,separated,-5.0,The Long Wait - Back Home To Blue,superflux,0.5111111111111111,0.45098039215686275,0.4791666666666667,51,45
vocadito,37,separated,-5.0,The Long Wait - Back Home To Blue,madmom_cnn,0.8333333333333334,0.49019607843137253,0.6172839506172839,51,30
vocadito,37,mix,0.0,The Long Wait - Back Home To Blue,spectral_flux,0.1574468085106383,0.7254901960784313,0.25874125874125875,51,235
vocadito,37,mix,0.0,The Long Wait - Back Home To Blue,superflux,0.17258883248730963,0.6666666666666666,0.2741935483870968,51,197
vocadito,37,mix,0.0,The Long Wait - Back Home To Blue,madmom_cnn,0.19230769230769232,0.6862745098039216,0.30042918454935624,51,182
vocadito,37,separated,0.0,The Long Wait - Back Home To Blue,spectral_flux,0.4166666666666667,0.5882352941176471,0.48780487804878053,51,72
vocadito,37,separated,0.0,The Long Wait - Back Home To Blue,superflux,0.5581395348837209,0.47058823529411764,0.5106382978723404,51,43
vocadito,37,separated,0.0,The Long Wait - Back Home To Blue,madmom_cnn,0.8484848484848485,0.5490196078431373,0.6666666666666667,51,33
vocadito,37,mix,5.0,The Long Wait - Back Home To Blue,spectral_flux,0.17256637168141592,0.7647058823529411,0.2815884476534296,51,226
vocadito,37,mix,5.0,The Long Wait - Back Home To Blue,superflux,0.18478260869565216,0.6666666666666666,0.28936170212765955,51,184
vocadito,37,mix,5.0,The Long Wait - Back Home To Blue,madmom_cnn,0.2046783625730994,0.6862745098039216,0.3153153153153153,51,171
vocadito,37,separated,5.0,The Long Wait - Back Home To Blue,spectral_flux,0.5074626865671642,0.6666666666666666,0.576271186440678,51,67
vocadito,37,separated,5.0,The Long Wait - Back Home To Blue,superflux,0.5333333333333333,0.47058823529411764,0.5,51,45
vocadito,37,separated,5.0,The Long Wait - Back Home To Blue,madmom_cnn,0.7714285714285715,0.5294117647058824,0.627906976744186,51,35
vocadito,38,clean,,Buitraker - Revo X,spectral_flux,0.49122807017543857,0.717948717948718,0.5833333333333334,78,114
vocadito,38,clean,,Buitraker - Revo X,superflux,0.5288461538461539,0.7051282051282052,0.6043956043956045,78,104
vocadito,38,clean,,Buitraker - Revo X,madmom_cnn,0.5128205128205128,0.7692307692307693,0.6153846153846154,78,117
vocadito,38,mix,-5.0,Buitraker - Revo X,spectral_flux,0.3333333333333333,0.8076923076923077,0.47191011235955055,78,189
vocadito,38,mix,-5.0,Buitraker - Revo X,superflux,0.3433734939759036,0.7307692307692307,0.4672131147540984,78,166
